date,ticker,close,volume,synthetic
2025-05-06,NVDA,76.8867,16743871,True
2025-05-07,NVDA,75.4598,28192587,True
2025-05-08,NVDA,74.3469,30215828,True
2025-05-09,NVDA,74.727,28376765,True
2025-05-12,NVDA,73.4436,23039750,True
2025-05-13,NVDA,72.8802,16600983,True
2025-05-14,NVDA,72.4221,25957383,True
2025-05-15,NVDA,70.9295,18559988,True
2025-05-16,NVDA,71.7542,11812315,True
2025-05-19,NVDA,70.4333,45017038,True
2025-05-20,NVDA,70.9815,26491975,True
2025-05-21,NVDA,68.8151,34964584,True
2025-05-22,NVDA,70.0638,17670749,True
2025-05-23,NVDA,69.3235,32030612,True
2025-05-26,NVDA,68.6008,33025621,True
2025-05-27,NVDA,69.8529,32735292,True
2025-05-28,NVDA,69.1186,22076524,True
2025-05-29,NVDA,69.7479,16431510,True
2025-05-30,NVDA,69.0741,21231547,True
2025-06-02,NVDA,68.5223,12795891,True
2025-06-03,NVDA,66.9468,14502387,True
2025-06-04,NVDA,67.3377,22709902,True
2025-06-05,NVDA,67.1657,17321816,True
2025-06-06,NVDA,68.4022,21299948,True
2025-06-09,NVDA,68.0579,21597259,True
2025-06-10,NVDA,68.5721,35963270,True
2025-06-11,NVDA,66.5885,30698783,True
2025-06-12,NVDA,67.9006,21946292,True
2025-06-13,NVDA,69.1203,30025327,True
2025-06-16,NVDA,71.5066,18263199,True
2025-06-17,NVDA,71.4831,20401167,True
2025-06-18,NVDA,69.6358,27865029,True
2025-06-19,NVDA,70.0121,16271274,True
2025-06-20,NVDA,69.5854,20698706,True
2025-06-23,NVDA,67.1304,15952330,True
2025-06-24,NVDA,67.9354,22855333,True
2025-06-25,NVDA,66.4036,33379613,True
2025-06-26,NVDA,64.8758,18389726,True
2025-06-27,NVDA,63.3351,23483223,True
2025-06-30,NVDA,65.7039,17734039,True
2025-07-01,NVDA,65.2894,16650315,True
2025-07-02,NVDA,64.464,16294929,True
2025-07-03,NVDA,67.455,31928671,True
2025-07-04,NVDA,70.0335,40061879,True
2025-07-07,NVDA,70.2448,25042573,True
2025-07-08,NVDA,70.6995,18555071,True
2025-07-09,NVDA,68.8205,26470722,True
2025-07-10,NVDA,66.757,20414297,True
2025-07-11,NVDA,67.9907,27117139,True
2025-07-14,NVDA,68.3594,23868624,True
2025-07-15,NVDA,68.5858,23801352,True
2025-07-16,NVDA,68.573,25832551,True
2025-07-17,NVDA,67.0657,19200627,True
2025-07-18,NVDA,66.5113,20059932,True
2025-07-21,NVDA,65.3618,14432823,True
2025-07-22,NVDA,65.278,19872741,True
2025-07-23,NVDA,64.6677,15552683,True
2025-07-24,NVDA,65.4515,21405461,True
2025-07-25,NVDA,64.7637,17468664,True
2025-07-28,NVDA,65.4732,22762740,True
2025-07-29,NVDA,63.794,24856672,True
2025-07-30,NVDA,61.245,15561279,True
2025-07-31,NVDA,60.6092,18110585,True
2025-08-01,NVDA,59.6939,17531309,True
2025-08-04,NVDA,59.1037,26747466,True
2025-08-05,NVDA,59.0195,34001576,True
2025-08-06,NVDA,58.1723,27459180,True
2025-08-07,NVDA,59.035,20337402,True
2025-08-08,NVDA,58.1052,32010628,True
2025-08-11,NVDA,57.2062,15199909,True
2025-08-12,NVDA,56.4916,32286716,True
2025-08-13,NVDA,56.1671,18835866,True
2025-08-14,NVDA,57.399,11075584,True
2025-08-15,NVDA,58.8238,43056687,True
2025-08-18,NVDA,58.8948,32927960,True
2025-08-19,NVDA,59.8596,17147381,True
2025-08-20,NVDA,58.0611,23151707,True
2025-08-21,NVDA,58.9483,21035080,True
2025-08-22,NVDA,59.7879,22768353,True
2025-08-25,NVDA,60.516,15317481,True
2025-08-26,NVDA,62.6895,18717200,True
2025-08-27,NVDA,63.8334,24948325,True
2025-08-28,NVDA,63.3198,23464541,True
2025-08-29,NVDA,63.7169,29952895,True
2025-09-01,NVDA,65.5655,22640808,True
2025-09-02,NVDA,66.3692,39929755,True
2025-09-03,NVDA,66.9172,18557675,True
2025-09-04,NVDA,66.5642,23680442,True
2025-09-05,NVDA,65.7409,13745849,True
2025-09-08,NVDA,66.3703,16224672,True
2025-09-09,NVDA,67.427,30936845,True
2025-09-10,NVDA,68.4706,17533541,True
2025-09-11,NVDA,69.3134,25342559,True
2025-09-12,NVDA,67.4343,21853774,True
2025-09-15,NVDA,66.6562,17093173,True
2025-09-16,NVDA,66.9549,20343349,True
2025-09-17,NVDA,66.3071,19516455,True
2025-09-18,NVDA,65.5393,19647987,True
2025-09-19,NVDA,66.8172,26795084,True
2025-09-22,NVDA,67.6103,26125256,True
2025-09-23,NVDA,65.2038,19210556,True
2025-09-24,NVDA,63.7161,17690728,True
2025-09-25,NVDA,62.2348,23817026,True
2025-09-26,NVDA,60.2607,21645823,True
2025-09-29,NVDA,58.2308,28699709,True
2025-09-30,NVDA,59.3706,43105033,True
2025-10-01,NVDA,59.5876,27400122,True
2025-10-02,NVDA,59.6044,22002010,True
2025-10-03,NVDA,60.1403,21259532,True
2025-10-06,NVDA,60.9561,17915080,True
2025-10-07,NVDA,59.4919,17692630,True
2025-10-08,NVDA,60.948,17269855,True
2025-10-09,NVDA,60.6506,20105282,True
2025-10-10,NVDA,59.8965,19946037,True
2025-10-13,NVDA,59.6737,26728998,True
2025-10-14,NVDA,60.5595,20086875,True
2025-10-15,NVDA,59.0527,21124932,True
2025-10-16,NVDA,60.8296,16366685,True
2025-10-17,NVDA,58.6513,33480403,True
2025-10-20,NVDA,58.0234,25192919,True
2025-10-21,NVDA,56.756,34710237,True
2025-10-22,NVDA,56.92,27086564,True
2025-10-23,NVDA,57.1595,32208338,True
2025-10-24,NVDA,57.0565,20857101,True
2025-10-27,NVDA,57.7576,26552040,True
2025-10-28,NVDA,59.7449,43649550,True
2025-10-29,NVDA,60.4286,16345175,True
2025-10-30,NVDA,60.5026,29781387,True
2025-10-31,NVDA,58.7554,33930097,True
2025-11-03,NVDA,59.3941,24657923,True
2025-11-04,NVDA,58.2136,26872930,True
2025-11-05,NVDA,55.0488,30561009,True
2025-11-06,NVDA,54.4502,18769676,True
2025-11-07,NVDA,56.0633,24635027,True
2025-11-10,NVDA,55.8592,17775394,True
2025-11-11,NVDA,53.8162,18671618,True
2025-11-12,NVDA,53.6804,18952307,True
2025-11-13,NVDA,56.2008,21396969,True
2025-11-14,NVDA,55.0005,23040655,True
2025-11-17,NVDA,55.174,24917607,True
2025-11-18,NVDA,56.8573,15441971,True
2025-11-19,NVDA,57.7987,36837275,True
2025-11-20,NVDA,58.3014,29835490,True
2025-11-21,NVDA,58.8856,26727876,True
2025-11-24,NVDA,58.1713,20250587,True
2025-11-25,NVDA,57.1892,21693001,True
2025-11-26,NVDA,56.5954,25536479,True
2025-11-27,NVDA,57.3571,24659849,True
2025-11-28,NVDA,57.8373,14433483,True
2025-12-01,NVDA,56.3474,26833100,True
2025-12-02,NVDA,55.3584,46846592,True
2025-12-03,NVDA,55.2374,13825212,True
2025-12-04,NVDA,54.3395,28638036,True
2025-12-05,NVDA,54.3983,24396553,True
2025-12-08,NVDA,55.3609,21568039,True
2025-12-09,NVDA,55.1195,31549896,True
2025-12-10,NVDA,57.4754,16385836,True
2025-12-11,NVDA,58.583,23140634,True
2025-12-12,NVDA,56.9135,32307682,True
2025-12-15,NVDA,57.4711,21100394,True
2025-12-16,NVDA,58.5485,19935471,True
2025-12-17,NVDA,58.9947,22858217,True
2025-12-18,NVDA,57.4206,19798923,True
2025-12-19,NVDA,58.8981,33019839,True
2025-12-22,NVDA,59.1595,17581627,True
2025-12-23,NVDA,59.9306,27772580,True
2025-12-24,NVDA,59.5571,16089154,True
2025-12-25,NVDA,60.3799,26356356,True
2025-12-26,NVDA,62.7047,21603741,True
2025-12-29,NVDA,62.2493,11427536,True
2025-12-30,NVDA,63.2709,22159816,True
2025-12-31,NVDA,60.2084,16871409,True
2026-01-01,NVDA,60.2134,19798793,True
2026-01-02,NVDA,60.3012,32957021,True
2026-01-05,NVDA,59.9131,16654344,True
2026-01-06,NVDA,60.8228,16900256,True
2026-01-07,NVDA,61.4371,32137934,True
2026-01-08,NVDA,60.9703,22865188,True
2026-01-09,NVDA,60.1933,32983225,True
2026-01-12,NVDA,59.135,24118235,True
2026-01-13,NVDA,60.1765,17690897,True
2026-01-14,NVDA,61.0709,21818855,True
2026-01-15,NVDA,61.2798,30442768,True
2026-01-16,NVDA,60.5023,28266933,True
2026-01-19,NVDA,62.6092,22198933,True
2026-01-20,NVDA,63.2801,22473847,True
2026-01-21,NVDA,65.3392,21561111,True
2026-01-22,NVDA,67.4219,19127930,True
2026-01-23,NVDA,68.0026,36462572,True
2026-01-26,NVDA,66.062,22234934,True
2026-01-27,NVDA,63.9351,16594795,True
2026-01-28,NVDA,63.1603,19633003,True
2026-01-29,NVDA,62.8325,26749648,True
2026-01-30,NVDA,62.6182,26172421,True
2026-02-02,NVDA,61.2587,21425174,True
2026-02-03,NVDA,62.9803,18690252,True
2026-02-04,NVDA,61.5246,22330688,True
2026-02-05,NVDA,60.5984,14434836,True
2026-02-06,NVDA,60.308,15882304,True
2026-02-09,NVDA,59.8715,27253072,True
2026-02-10,NVDA,61.167,19621466,True
2026-02-11,NVDA,60.0196,24439174,True
2026-02-12,NVDA,59.5233,30355099,True
2026-02-13,NVDA,58.4551,26227133,True
2026-02-16,NVDA,57.6881,22311757,True
2026-02-17,NVDA,58.8287,38352198,True
2026-02-18,NVDA,60.2858,26349283,True
2026-02-19,NVDA,60.5056,20261069,True
2026-02-20,NVDA,60.0895,26788978,True
2026-02-23,NVDA,60.0355,24646946,True
2026-02-24,NVDA,62.7457,17811064,True
2026-02-25,NVDA,62.1705,22614022,True
2026-02-26,NVDA,61.8631,21272397,True
2026-02-27,NVDA,59.7971,13388930,True
2026-03-02,NVDA,59.3603,21231873,True
2026-03-03,NVDA,59.3631,20636318,True
2026-03-04,NVDA,57.2342,19829218,True
2026-03-05,NVDA,57.2252,14542017,True
2026-03-06,NVDA,56.6066,20260109,True
2026-03-09,NVDA,58.5038,21968637,True
2026-03-10,NVDA,58.9844,22783014,True
2026-03-11,NVDA,59.0129,16576341,True
2026-03-12,NVDA,59.7594,26111427,True
2026-03-13,NVDA,61.5303,16238720,True
2026-03-16,NVDA,59.4802,20953508,True
2026-03-17,NVDA,58.9092,31038583,True
2026-03-18,NVDA,58.0922,18576123,True
2026-03-19,NVDA,57.982,19463987,True
2026-03-20,NVDA,59.2182,29243421,True
2026-03-23,NVDA,61.3311,20108407,True
2026-03-24,NVDA,60.8999,20563183,True
2026-03-25,NVDA,60.0932,23491908,True
2026-03-26,NVDA,60.0816,29061700,True
2026-03-27,NVDA,62.0846,12599534,True
2026-03-30,NVDA,61.4838,17939833,True
2026-03-31,NVDA,62.1862,17134398,True
2026-04-01,NVDA,61.9927,16797213,True
2026-04-02,NVDA,62.1535,17820874,True
2026-04-03,NVDA,63.1471,17893353,True
2026-04-06,NVDA,63.3296,23977608,True
2026-04-07,NVDA,62.4145,17668518,True
2026-04-08,NVDA,62.9503,22901730,True
2026-04-09,NVDA,63.8702,24598157,True
2026-04-10,NVDA,62.6791,18408326,True
2026-04-13,NVDA,62.5133,22949253,True
2026-04-14,NVDA,60.7857,33757282,True
2026-04-15,NVDA,60.3521,24102844,True
2026-04-16,NVDA,59.5144,18851104,True
2026-04-17,NVDA,57.656,21827840,True
2026-04-20,NVDA,57.7345,17554860,True
2026-04-21,NVDA,57.9361,23786077,True
2026-04-22,NVDA,58.3349,27672210,True
2026-04-23,NVDA,58.0925,17999253,True
2026-04-24,NVDA,58.1618,21038002,True
2026-04-27,NVDA,57.9413,29492630,True
2026-04-28,NVDA,57.9134,19544520,True
2026-04-29,NVDA,57.8995,23285759,True
2026-04-30,NVDA,56.7992,17086414,True
2026-05-01,NVDA,55.7123,18004467,True
2026-05-04,NVDA,53.9419,19471475,True
2026-05-05,NVDA,53.5938,38240546,True
2026-05-06,NVDA,54.063,20036464,True
2026-05-07,NVDA,52.467,19439881,True
2026-05-08,NVDA,53.1574,19279030,True
2026-05-11,NVDA,53.3136,21293796,True
2026-05-12,NVDA,54.1712,26148685,True
2026-05-13,NVDA,54.4767,23270558,True
2026-05-14,NVDA,55.7063,37124237,True
2026-05-15,NVDA,55.8818,23412381,True
2026-05-18,NVDA,56.8821,31870073,True
2026-05-19,NVDA,57.8387,23783549,True
2026-05-20,NVDA,57.5112,25821610,True
2026-05-21,NVDA,57.9904,15470212,True
2026-05-22,NVDA,57.9043,21499969,True
2026-05-25,NVDA,57.5669,21814599,True
2026-05-26,NVDA,56.3363,20885959,True
2026-05-27,NVDA,57.1633,12956488,True
2026-05-28,NVDA,57.6093,27659589,True
2026-05-29,NVDA,57.3161,20146464,True
2026-06-01,NVDA,55.8073,19891620,True
2026-06-02,NVDA,54.9814,20822279,True
2026-06-03,NVDA,54.5224,20963788,True
2026-06-04,NVDA,55.2596,24571592,True
2026-06-05,NVDA,55.5304,16152233,True
2026-06-08,NVDA,55.97,17585168,True
2026-06-09,NVDA,57.0547,23866473,True
2026-06-10,NVDA,56.5572,23016517,True
2026-06-11,NVDA,56.2047,20199395,True
2026-06-12,NVDA,55.8208,19227437,True
2026-06-15,NVDA,57.2827,18015098,True
2026-06-16,NVDA,55.2501,21872444,True
2026-06-17,NVDA,55.2545,29814638,True
2026-06-18,NVDA,55.2951,17035573,True
2026-06-19,NVDA,57.3928,32480694,True
2026-06-22,NVDA,56.1992,27407364,True
2026-06-23,NVDA,55.079,19817699,True
2026-06-24,NVDA,51.6077,71733001,True
2026-06-25,NVDA,50.1784,40882673,True
2026-06-26,NVDA,47.7313,38255542,True
2026-06-29,NVDA,47.6999,42722966,True
2026-06-30,NVDA,46.1781,53236570,True
2024-11-20,AMD,97.869,18540429,True
2024-11-21,AMD,97.3736,31575454,True
2024-11-22,AMD,95.4043,16486713,True
2024-11-25,AMD,94.823,31241649,True
2024-11-26,AMD,93.1353,29593795,True
2024-11-27,AMD,92.0532,22775777,True
2024-11-28,AMD,91.0255,19251688,True
2024-11-29,AMD,90.3232,22028864,True
2024-12-02,AMD,89.6262,26236551,True
2024-12-03,AMD,89.4603,28070648,True
2024-12-04,AMD,90.4053,25045386,True
2024-12-05,AMD,89.352,29874162,True
2024-12-06,AMD,88.1125,20279311,True
2024-12-09,AMD,86.3843,24719786,True
2024-12-10,AMD,86.1196,15750520,True
2024-12-11,AMD,83.8675,28215360,True
2024-12-12,AMD,84.0827,24221821,True
2024-12-13,AMD,83.9677,21011424,True
2024-12-16,AMD,80.9644,31166552,True
2024-12-17,AMD,80.4442,27711331,True
2024-12-18,AMD,79.7413,11528950,True
2024-12-19,AMD,79.2984,23545405,True
2024-12-20,AMD,79.9767,16203121,True
2024-12-23,AMD,79.9868,30435961,True
2024-12-24,AMD,82.2298,43433393,True
2024-12-25,AMD,82.7555,20477495,True
2024-12-26,AMD,81.2437,23750525,True
2024-12-27,AMD,82.0655,21893756,True
2024-12-30,AMD,81.7262,25448661,True
2024-12-31,AMD,82.3248,27387785,True
2025-01-01,AMD,80.4027,32161123,True
2025-01-02,AMD,80.2692,18212433,True
2025-01-03,AMD,80.3147,34531383,True
2025-01-06,AMD,77.9823,18468774,True
2025-01-07,AMD,79.2246,24983910,True
2025-01-08,AMD,79.0735,31143452,True
2025-01-09,AMD,79.9638,27861883,True
2025-01-10,AMD,78.095,18436200,True
2025-01-13,AMD,77.6474,19559849,True
2025-01-14,AMD,77.0869,20767248,True
2025-01-15,AMD,76.9672,23015492,True
2025-01-16,AMD,76.454,31053086,True
2025-01-17,AMD,72.685,16877932,True
2025-01-20,AMD,73.2791,26196747,True
2025-01-21,AMD,74.2912,27152061,True
2025-01-22,AMD,73.1697,26803488,True
2025-01-23,AMD,71.6249,26194159,True
2025-01-24,AMD,71.8512,34074162,True
2025-01-27,AMD,70.6689,26335345,True
2025-01-28,AMD,72.7733,28881454,True
2025-01-29,AMD,72.0653,26838743,True
2025-01-30,AMD,70.4875,36497292,True
2025-01-31,AMD,72.6812,14497970,True
2025-02-03,AMD,71.9684,32120261,True
2025-02-04,AMD,71.5937,21839105,True
2025-02-05,AMD,71.2624,21731887,True
2025-02-06,AMD,69.7753,18294321,True
2025-02-07,AMD,70.0775,14611165,True
2025-02-10,AMD,73.4357,21189084,True
2025-02-11,AMD,72.312,19631522,True
2025-02-12,AMD,71.2572,26377288,True
2025-02-13,AMD,71.927,16133442,True
2025-02-14,AMD,73.026,33343510,True
2025-02-17,AMD,73.0328,24951734,True
2025-02-18,AMD,74.8087,21910899,True
2025-02-19,AMD,73.3965,19523210,True
2025-02-20,AMD,72.9268,19147231,True
2025-02-21,AMD,71.9649,17574308,True
2025-02-24,AMD,69.3526,20345702,True
2025-02-25,AMD,70.1073,23347093,True
2025-02-26,AMD,70.4813,22300721,True
2025-02-27,AMD,70.5615,16368158,True
2025-02-28,AMD,69.5943,21812927,True
2025-03-03,AMD,68.8913,18646606,True
2025-03-04,AMD,71.0785,24262463,True
2025-03-05,AMD,71.3065,37155910,True
2025-03-06,AMD,71.8432,27254415,True
2025-03-07,AMD,70.094,21556553,True
2025-03-10,AMD,70.8741,15529463,True
2025-03-11,AMD,72.285,16367191,True
2025-03-12,AMD,71.5128,15291223,True
2025-03-13,AMD,69.9052,27950972,True
2025-03-14,AMD,70.3799,19253493,True
2025-03-17,AMD,71.26,23679505,True
2025-03-18,AMD,70.799,19954532,True
2025-03-19,AMD,69.6621,23849398,True
2025-03-20,AMD,68.6315,33094899,True
2025-03-21,AMD,67.5895,19643046,True
2025-03-24,AMD,68.1576,21407065,True
2025-03-25,AMD,69.4287,19055845,True
2025-03-26,AMD,69.9527,29008926,True
2025-03-27,AMD,69.1347,18038900,True
2025-03-28,AMD,68.6581,17561588,True
2025-03-31,AMD,69.9572,16478296,True
2025-04-01,AMD,70.3257,16392788,True
2025-04-02,AMD,72.2752,26224221,True
2025-04-03,AMD,72.1998,44311362,True
2025-04-04,AMD,71.6195,18176250,True
2025-04-07,AMD,70.9376,29572543,True
2025-04-08,AMD,68.93,24822155,True
2025-04-09,AMD,66.8487,17698045,True
2025-04-10,AMD,66.7339,21753724,True
2025-04-11,AMD,66.3036,21993142,True
2025-04-14,AMD,66.8055,19614800,True
2025-04-15,AMD,65.6921,37773643,True
2025-04-16,AMD,64.3876,14475097,True
2025-04-17,AMD,63.8515,25641675,True
2025-04-18,AMD,63.8051,25326239,True
2025-04-21,AMD,63.6306,20167165,True
2025-04-22,AMD,61.4955,24199587,True
2025-04-23,AMD,62.2894,29030909,True
2025-04-24,AMD,61.5145,24219150,True
2025-04-25,AMD,60.424,25875361,True
2025-04-28,AMD,60.8702,27720933,True
2025-04-29,AMD,60.2023,14026464,True
2025-04-30,AMD,58.7399,33735625,True
2025-05-01,AMD,59.4562,41204021,True
2025-05-02,AMD,58.2157,29789579,True
2025-05-05,AMD,58.746,30035380,True
2025-05-06,AMD,58.0159,16393716,True
2025-05-07,AMD,59.0472,22631727,True
2025-05-08,AMD,58.5688,19028710,True
2025-05-09,AMD,59.1223,20128995,True
2025-05-12,AMD,57.5034,29687292,True
2025-05-13,AMD,57.5273,19067488,True
2025-05-14,AMD,56.8005,22565779,True
2025-05-15,AMD,55.4855,14466197,True
2025-05-16,AMD,56.8359,22406517,True
2025-05-19,AMD,56.2816,23842365,True
2025-05-20,AMD,56.1878,19545837,True
2025-05-21,AMD,57.3285,19472207,True
2025-05-22,AMD,58.0363,37358691,True
2025-05-23,AMD,57.5489,17227790,True
2025-05-26,AMD,57.1029,17926958,True
2025-05-27,AMD,57.2501,19043146,True
2025-05-28,AMD,57.9136,31458355,True
2025-05-29,AMD,58.9106,39422845,True
2025-05-30,AMD,58.5572,25330364,True
2025-06-02,AMD,58.2456,19484716,True
2025-06-03,AMD,58.0998,20947656,True
2025-06-04,AMD,58.3697,30421906,True
2025-06-05,AMD,57.3961,18563418,True
2025-06-06,AMD,58.0666,33521818,True
2025-06-09,AMD,56.6331,33218416,True
2025-06-10,AMD,56.1974,23724585,True
2025-06-11,AMD,54.7059,27398612,True
2025-06-12,AMD,55.3949,28117618,True
2025-06-13,AMD,56.0762,34381286,True
2025-06-16,AMD,56.2683,17923217,True
2025-06-17,AMD,56.7822,31320130,True
2025-06-18,AMD,55.6633,21224430,True
2025-06-19,AMD,55.574,19240542,True
2025-06-20,AMD,54.4556,23917920,True
2025-06-23,AMD,52.6881,22095496,True
2025-06-24,AMD,52.9254,18212107,True
2025-06-25,AMD,51.6351,15636802,True
2025-06-26,AMD,50.5712,18419983,True
2025-06-27,AMD,50.5885,33516879,True
2025-06-30,AMD,52.4533,38076688,True
2025-07-01,AMD,52.9336,27425932,True
2025-07-02,AMD,52.4444,31357116,True
2025-07-03,AMD,52.7465,20486203,True
2025-07-04,AMD,54.7138,22866477,True
2025-07-07,AMD,54.2223,25019388,True
2025-07-08,AMD,54.726,17790017,True
2025-07-09,AMD,53.919,18200950,True
2025-07-10,AMD,53.5606,23885085,True
2025-07-11,AMD,54.6173,21517873,True
2025-07-14,AMD,55.2497,17869059,True
2025-07-15,AMD,55.6732,25676929,True
2025-07-16,AMD,56.052,21826832,True
2025-07-17,AMD,56.09,30093173,True
2025-07-18,AMD,55.984,23281629,True
2025-07-21,AMD,56.9016,21625718,True
2025-07-22,AMD,56.3603,24067880,True
2025-07-23,AMD,57.3973,22330735,True
2025-07-24,AMD,58.1985,19726213,True
2025-07-25,AMD,58.4707,21083080,True
2025-07-28,AMD,58.7641,28115320,True
2025-07-29,AMD,58.1462,27401261,True
2025-07-30,AMD,58.4897,32153356,True
2025-07-31,AMD,58.3539,15267271,True
2025-08-01,AMD,57.8531,21129860,True
2025-08-04,AMD,57.4341,21016672,True
2025-08-05,AMD,56.4095,24334692,True
2025-08-06,AMD,57.6364,20820135,True
2025-08-07,AMD,58.0902,20504905,True
2025-08-08,AMD,58.647,28352171,True
2025-08-11,AMD,57.1649,24373141,True
2025-08-12,AMD,56.9951,17415643,True
2025-08-13,AMD,57.2075,32543786,True
2025-08-14,AMD,59.0372,29908654,True
2025-08-15,AMD,58.8098,20195705,True
2025-08-18,AMD,59.1601,28696638,True
2025-08-19,AMD,60.0326,19397982,True
2025-08-20,AMD,58.457,30888516,True
2025-08-21,AMD,58.8287,22076243,True
2025-08-22,AMD,59.4112,19072533,True
